laptop_id,img_link,name,price,laptop_brand,os_brand,usecases,tags
613,https://rukminim1.flixcart.com/image/312/312/kwgpz0w0/computer/s/x/v/x415ea-ek302ws-laptop-asus-original-imag94tepsgcgrgk.jpeg?q=70,ASUS Core i3 11th Gen,30990,['ASUS'],Windows, Home/Everyday use,intel core i3 processor (11th gen) 4 gb ddr4 ram 64 bit window 11 oper system home/everyday use asu
614,https://rukminim1.flixcart.com/image/312/312/l2dmky80/computer/l/c/g/-original-imagdqdyewdfx452.jpeg?q=70,ASUS VivoBook Ultra K15 OLED Core i3 11th Gen,45990,['ASUS'],Windows, Multimedia/Entertainment,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system multimedia/entertain asu
616,https://rukminim1.flixcart.com/image/312/312/kqe3low0/computer/m/g/r/inspiron-7415-2-in-1-laptop-dell-original-imag4ewka4uhnx4w.jpeg?q=70,DELL Inspiron Ryzen 7 Octa Core 5700U,85990,['DELL'],Windows, Business/Professional,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 10 oper system business/profession dell
618,https://rukminim1.flixcart.com/image/312/312/kiew3gw0/computer/q/p/u/asus-original-imafy7hcewzzkvj9.jpeg?q=70,ASUS TUF Gaming F17 Core i5 10th Gen,73990,['ASUS'],Windows, Gaming,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system game asu
620,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/m/w/-original-imagg5jscr4hcuqc.jpeg?q=70,Lenovo Core i3 11th Gen,39990,['Lenovo'],Windows, Home/Everyday use,intel core i3 processor (11th gen) 8 gb ddr4 ram window 11 oper system home/everyday use lenovo
622,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/2/d/3/na-thin-and-light-laptop-dell-original-imag7cst7unghqek.jpeg?q=70,DELL Inspiron Core i3 11th Gen,43490,['DELL'],Windows, Home/Everyday use,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use dell
626,https://rukminim1.flixcart.com/image/312/312/computer/x/4/g/acer-aspire-notebook-original-imaeqcx3tpzq5cna.jpeg?q=70,acer Spin 7 Core i7 7th Gen,119990,['acer'],Windows, Creative/Design,intel core i7 processor (7th gen) 8 gb ddr3 ram 64 bit window 10 oper system creative/design acer
629,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/k/w/y/na-thin-and-light-laptop-asus-original-imag5bhxcm7ygyh7.jpeg?q=70,ASUS Ryzen 7 Octa Core 5800U,79990,['ASUS'],Windows,Ultra-portable,amd ryzen 7 octa core processor 16 gb lpddr4x ram 64 bit window 10 oper system ultra-port asu
630,https://rukminim1.flixcart.com/image/312/312/j6dxaq80/computer/q/u/6/msi-na-gaming-laptop-original-imaewuvq7gmqcfa3.jpeg?q=70,MSI GL Core i7 7th Gen,59990,['MSI'],DOS, Gaming,intel core i7 processor (7th gen) 8 gb ddr4 ram do oper system game msi
632,https://rukminim1.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70,DELL G15 Core i5 12th Gen,84990,['DELL'],Windows, Gaming,intel core i5 processor (12th gen) 16 gb ddr5 ram 64 bit window 11 oper system game dell
634,https://rukminim1.flixcart.com/image/312/312/jmkwya80/computer/g/a/5/lenovo-na-thin-and-light-laptop-original-imaf9gh6stqkvph3.jpeg?q=70,Lenovo Ideapad 720S Core i5 8th Gen,74990,['Lenovo'],Windows, Business/Professional,intel core i5 processor (8th gen) 8 gb ddr4 ram 64 bit window 10 oper system business/profession lenovo
635,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/b/q/h/na-gaming-laptop-hp-original-imag5bg5uwgmhmqj.jpeg?q=70,HP Pavilion Gaming Core i5 11th Gen,68690,['HP'],Windows, Gaming,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system game hp
638,https://rukminim1.flixcart.com/image/312/312/kr3tj0w0/computer/j/3/s/na-notebook-msi-original-imag4z5jfc9bzwyq.jpeg?q=70,MSI GP76 Core i7 11th Gen,180990,['MSI'],Windows, Gaming,intel core i7 processor (11th gen) 16 gb ddr4 ram 64 bit window 10 oper system game msi
643,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/t/d/f/hp-original-imaftyzafphshjge.jpeg?q=70,HP 15s Core i3 10th Gen,40250,['HP'],Windows, Home/Everyday use,intel core i3 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system home/everyday use hp
644,https://rukminim1.flixcart.com/image/312/312/kubk70w0/computer/w/q/e/inspiron-3511-laptop-dell-original-imag7guhghwehqbf.jpeg?q=70,DELL Core i5 11th Gen,61890,['DELL'],Windows, Business/Professional,intel core i5 processor (11th gen) 8 gb ddr4 ram window 11 oper system business/profession dell
646,https://rukminim1.flixcart.com/image/312/312/kd69z0w0/computer/m/3/u/hp-original-imafu4xzyz5kcr6n.jpeg?q=70,HP Intel Core i5 10th Gen,97500,['HP'],Windows, Business/Professional,intel core i5 processor (10th gen) 16 gb ddr4 ram 64 bit window 10 oper system business/profession hp
647,https://rukminim1.flixcart.com/image/312/312/jraycnk0/computer/w/z/y/asus-na-thin-and-light-laptop-original-imafd3g96rxzxgkn.jpeg?q=70,ASUS ZenBook 13 Core i5 8th Gen,74490,['ASUS'],Windows, Creative/Design,intel core i5 processor (8th gen) 8 gb lpddr3 ram 64 bit window 10 oper system creative/design asu
648,https://rukminim1.flixcart.com/image/312/312/jkcwakw0/computer/h/g/x/asus-na-laptop-original-imaf7qdpm99pq4yd.jpeg?q=70,ASUS ZenBook Pro 15 Core i9 8th Gen,209690,['ASUS'],Windows,Ultra-portable,intel core i9 processor (8th gen) 16 gb ddr4 ram 64 bit window 10 oper system ultra-port asu
649,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,73990,['Lenovo'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system game lenovo
651,https://rukminim1.flixcart.com/image/312/312/jfk00i80/computer/q/k/u/msi-na-gaming-laptop-original-imaf3zv7xszzuqej.jpeg?q=70,MSI GS Core i7 8th Gen,149990,['MSI'],Windows, Gaming,intel core i7 processor (8th gen) 16 gb ddr4 ram 64 bit window 10 oper system game msi
653,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/z/2/c/-original-imagetjyhhtrtkdg.jpeg?q=70,ASUS TUF Gaming A17 Ryzen 7 Octa Core AMD R7,85990,['ASUS'],Windows, Gaming,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 10 oper system game asu
654,https://rukminim1.flixcart.com/image/312/312/kwv0djk0/computer/2/u/m/16-e0162ax-gaming-laptop-hp-original-imag9g7ytxnpfvxh.jpeg?q=70,HP Victus Ryzen 5 Hexa Core 5600H,59000,['HP'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system game hp
657,https://rukminim1.flixcart.com/image/312/312/l3uhvgw0/computer/l/s/p/inspiron-7420-2-in-1-laptop-dell-original-imagevrdyqnznyfb.jpeg?q=70,DELL 7000 Series Core i7 12th Gen,105890,['DELL'],Windows,Ultra-portable,intel core i7 processor (12th gen) 16 gb ddr4 ram 64 bit window 11 oper system ultra-port dell
658,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/b/j/-original-imagjfgy6ghyqssh.jpeg?q=70,Infinix INBook X2 Plus Core i7 11th Gen,52990,['Infinix'],Windows, Creative/Design,intel core i7 processor (11th gen) 16 gb lpddr4x ram 64 bit window 11 oper system creative/design infinix
661,https://rukminim1.flixcart.com/image/312/312/kz4gh3k0/computer/n/e/x/fx506lh-hn258ws-gaming-laptop-asus-original-imagb7hfzhmv6v9y.jpeg?q=70,ASUS TUF Gaming F15 Core i5 10th Gen,59990,['ASUS'],Windows, Gaming,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system game asu
663,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/e/x/b/-original-imagf4ghfjtdpb3z.jpeg?q=70,HP 15s Intel Core i5 12th Gen,61000,['HP'],Windows, Gaming,intel core i5 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system game hp
664,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/8/j/g/15s-eq1561au-thin-and-light-laptop-hp-original-imaggsgrjfzpawqa.jpeg?q=70,HP Ryzen 3 Dual Core 3250U,31490,['HP'],Windows, Home/Everyday use,amd ryzen 3 dual core processor 8 gb ddr4 ram 64 bit window 11 oper system home/everyday use hp
665,https://rukminim1.flixcart.com/image/312/312/k9he0sw0/computer/m/h/d/microsoft-original-imafr9qyecvfeyta.jpeg?q=70,MICROSOFT Surface Laptop 3 Ryzen 5 Quad Core 3580U,99990,['MICROSOFT'],Windows, Business/Professional,amd ryzen 5 quad core processor 8 gb ddr4 ram 64 bit window 10 oper system business/profession microsoft
670,https://rukminim1.flixcart.com/image/312/312/ke353m80/computer/p/q/m/msi-original-imafuurxjxzy4zcn.jpeg?q=70,MSI GF63 Thin Core i5 9th Gen,59990,['MSI'],Windows, Gaming,intel core i5 processor (9th gen) 8 gb ddr4 ram 64 bit window 10 oper system game msi
671,https://rukminim1.flixcart.com/image/312/312/kr3tj0w0/computer/t/q/m/na-chromebook-hp-original-imag4yuphzuyfyc4.jpeg?q=70,HP Chromebook MediaTek Kompanio 500,22670,['HP'],ChromeOS,Ultra-portable,mediatek mediatek kompanio 500 processor 4 gb lpddr4x ram chrome oper system ultra-port hp
674,https://rukminim1.flixcart.com/image/312/312/l1mh7rk0/computer/u/r/m/an515-58-gaming-laptop-acer-original-imagd5zzqqpngwmz.jpeg?q=70,acer Nitro 5 Core i5 12th Gen,85499,['acer'],Windows, Gaming,intel core i5 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system game acer
676,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/5/k/z/na-gaming-laptop-lenovo-original-imag5bg5egrw92gp.jpeg?q=70,Lenovo Legion 5 Pro Core i7 11th Gen,152124,['Lenovo'],Windows, Gaming,intel core i7 processor (11th gen) 16 gb ddr4 ram 64 bit window 11 oper system game lenovo
677,https://rukminim1.flixcart.com/image/312/312/k8ro3gw0/computer/z/p/q/hp-na-original-imafqpnf5tthbuvh.jpeg?q=70,HP Spectre x360 Core i7 10th Gen,163990,['HP'],Windows,Ultra-portable,intel core i7 processor (10th gen) 16 gb ddr4 ram 64 bit window 10 oper system ultra-port hp
678,https://rukminim1.flixcart.com/image/312/312/kf4ajrk0/computer/q/8/5/dell-na-gaming-laptop-original-imafvn3yewuackzs.jpeg?q=70,DELL G7 Core i9 10th Gen,206490,['DELL'],Windows, Gaming,intel core i9 processor (10th gen) 16 gb ddr4 ram 64 bit window 10 oper system game dell
679,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/u/k/w/-original-imaggqgcggpau2zr.jpeg?q=70,Lenovo IdeaPad Flex 3 Chromebook Celeron Dual Core,28490,['Lenovo'],ChromeOS, Multimedia/Entertainment,intel celeron dual core processor 4 gb lpddr4x ram 64 bit chrome oper system multimedia/entertain lenovo
680,https://rukminim1.flixcart.com/image/312/312/k3xcdjk0pkrrdj/computer/d/4/4/dell-na-laptop-original-imafkcr9faptf52d.jpeg?q=70,DELL Vostro 3000 Core i5 8th Gen,45126,['DELL'],Windows, Business/Professional,intel core i5 processor (8th gen) 8 gb ddr4 ram 64 bit window 10 oper system business/profession dell
682,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/2/o/q/-original-imagetjfvgfsm24g.jpeg?q=70,ASUS TUF Gaming F15 Core i9 11th Gen,144990,['ASUS'],Windows, Gaming,intel core i9 processor (11th gen) 16 gb ddr4 ram 64 bit window 10 oper system game asu
683,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/r/q/1/f571lh-bq436t-gaming-laptop-asus-original-imag7bhetvcb3fky.jpeg?q=70,ASUS Vivobook Gaming Core i7 10th Gen,65990,['ASUS'],Windows, Gaming,intel core i7 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system game asu
686,https://rukminim1.flixcart.com/image/312/312/kqe3low0/computer/m/g/r/inspiron-7415-2-in-1-laptop-dell-original-imag4ewka4uhnx4w.jpeg?q=70,DELL Inspiron Ryzen 5 Hexa Core 5500U,66490,['DELL'],Windows, Business/Professional,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system business/profession dell
687,https://rukminim1.flixcart.com/image/312/312/kn7sdjk0/computer/l/4/y/na-notebook-dell-original-imagfy6adtf9apuh.jpeg?q=70,DELL Vostro Core i3 11th Gen,43090,['DELL'],Windows, Budget Friendly,intel core i3 processor (11th gen) 4 gb ddr4 ram 64 bit window 11 oper system budget friendli dell
689,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/f/r/-original-imagjfgyxmcz7scf.jpeg?q=70,Infinix INBook X2 Plus Core i5 11th Gen,42990,['Infinix'],Windows,Ultra-portable,intel core i5 processor (11th gen) 8 gb lpddr4x ram 64 bit window 11 oper system ultra-port infinix
690,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/p/m/9/14a-ca0506tu-thin-and-light-laptop-hp-original-imagbmtfbpbkvyqz.jpeg?q=70,HP Chromebook x360 Intel Celeron Dual Core,25990,['HP'],ChromeOS, Student/Education,intel celeron dual core processor 4 gb lpddr4 ram 64 bit chrome oper system student/educ hp
691,https://rukminim1.flixcart.com/image/312/312/krf91u80/computer/v/n/z/aspire-5-thin-and-light-laptop-acer-original-imag57xyz4zxngmv.jpeg?q=70,acer Aspire 5 Core i5 11th Gen,47130,['acer'],Windows, Multimedia/Entertainment,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system multimedia/entertain acer
692,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/t/e/hp-250-g8-notebook-hp-original-imaggy7xh7jnch35.jpeg?q=70,HP 250 G8 Core i3 11th Gen,39999,['HP'],DOS, Budget Friendly,intel core i3 processor (11th gen) 8 gb ddr4 ram do oper system budget friendli hp
694,https://rukminim1.flixcart.com/image/312/312/kqb8pzk0/computer/d/j/c/na-2-in-1-laptop-dell-original-imag4dy68bwtg8j9.jpeg?q=70,DELL Core i7 11th Gen,99900,['DELL'],Windows, Business/Professional,intel core i7 processor (11th gen) 16 gb ddr4 ram 64 bit window 11 oper system business/profession dell
697,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/i/m/15ihu6-gaming-laptop-lenovo-original-imagkwgwgbxysnr2.jpeg?q=70,Lenovo Intel Core i5 11th Gen,68290,['Lenovo'],Windows, Business/Professional,intel core i5 processor (11th gen) 16 gb ddr4 ram window 11 oper system business/profession lenovo
699,https://rukminim1.flixcart.com/image/312/312/j5723680/computer/c/n/f/dell-inspiron-notebook-original-imaevxzffrrwacbw.jpeg?q=70,DELL Core i5 5th Gen,68990,['DELL'],Windows, Budget Friendly,intel core i5 processor (5th gen) 8 gb ddr3 ram 64 bit window 10 oper system budget friendli dell
701,https://rukminim1.flixcart.com/image/312/312/k391w280/computer/x/a/h/asus-na-original-imafmewrxvc7ygmb.jpeg?q=70,ASUS VivoBook 14 Core i5 8th Gen,54990,['ASUS'],Windows, Multimedia/Entertainment,intel core i5 processor (8th gen) 8 gb ddr4 ram 64 bit window 10 oper system multimedia/entertain asu
704,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/d/s/h/na-thin-and-light-laptop-lenovo-original-imag3dz5ut6ds7eg.jpeg?q=70,Lenovo IdeaPad Ryzen 5 Hexa Core 5500U,57990,['Lenovo'],Windows, Multimedia/Entertainment,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system multimedia/entertain lenovo
705,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/b/d/y/-original-imagf39qmdjgesc9.jpeg?q=70,Infinix X1 Slim Series Core i5 10th Gen,37990,['Infinix'],Windows,Ultra-portable,intel core i5 processor (10th gen) 8 gb lpddr4x ram 64 bit window 11 oper system ultra-port infinix
707,https://rukminim1.flixcart.com/image/312/312/ko7idu80/computer/x/l/i/gf63-thin-10scxr-1616in-notebook-msi-original-imag2q55h6w2avfr.jpeg?q=70,MSI GF63 Thin Core i5 10th Gen,54450,['MSI'],Windows, Gaming,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system game msi
709,https://rukminim1.flixcart.com/image/312/312/l0vbukw0/computer/8/e/j/-original-imagckcffymgykfd.jpeg?q=70,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7,107990,['ASUS'],Windows, Gaming,amd ryzen 7 octa core processor 16 gb ddr5 ram window 11 oper system game asu
710,https://rukminim1.flixcart.com/image/312/312/krxtrww0/computer/e/l/c/redmibook-15-e-learning-edition-thin-and-light-laptop-redmi-original-imag5m8jkjbaybeu.jpeg?q=70,RedmiBook 15 Core i3 11th Gen,44990,['Redmi'],Windows, Budget Friendly,intel core i3 processor (11th gen) 8 gb ddr4 ram window 10 oper system budget friendli redmi
712,https://rukminim1.flixcart.com/image/312/312/jy7kyvk0/computer/z/7/7/lenovo-na-laptop-original-imafghtqfzhbaszn.jpeg?q=70,Lenovo Ideapad 520 Core i5 8th Gen,64821,['Lenovo'],Windows, Multimedia/Entertainment,intel core i5 processor (8th gen) 8 gb ddr4 ram 64 bit window 10 oper system multimedia/entertain lenovo
714,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/l/a/w/-original-imagf39qgu4qjmgk.jpeg?q=70,Infinix X1 Slim Series Core i7 10th Gen,46990,['Infinix'],Windows,Ultra-portable,intel core i7 processor (10th gen) 16 gb lpddr4x ram 64 bit window 11 oper system ultra-port infinix
715,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/9/l/-original-imaghzahumgmsmj5.jpeg?q=70,DELL Core i5 11th Gen,68990,['DELL'],Windows, Business/Professional,intel core i5 processor (11th gen) 16 gb ddr4 ram 64 bit window 11 oper system business/profession dell
716,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70,Lenovo IdeaPad 3 Celeron Dual Core 4th Gen,25990,['Lenovo'],Windows,Ultra-portable,intel celeron dual core processor (4th gen) 4 gb ddr4 ram 64 bit window 10 oper system ultra-port lenovo
719,https://rukminim1.flixcart.com/image/312/312/j66s3gw0/computer/y/g/n/dell-gaming-laptop-original-imaewphfgashevp5.jpeg?q=70,DELL 5000 Core i5 7th Gen,76990,['DELL'],Windows, Business/Professional,intel core i5 processor (7th gen) 8 gb ddr4 ram 64 bit window 10 oper system business/profession dell
720,https://rukminim1.flixcart.com/image/312/312/computer/t/2/s/lenovo-b50-70-notebook-original-imadxweeqmwvmnwy.jpeg?q=70,Lenovo B50,52490,['Lenovo'],Windows, Business/Professional,intel core i5 processor (4th gen) 8 gb ddr3 ram 64 bit window 8 oper system business/profession lenovo
722,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70,Lenovo IdeaPad 3 Dual Core 3020e,27990,['Lenovo'],Windows,Ultra-portable,amd dual core processor 4 gb ddr4 ram 64 bit window 11 oper system ultra-port lenovo
724,https://rukminim1.flixcart.com/image/312/312/kb1470w0/computer/z/5/f/msi-na-gaming-laptop-original-imafsh7ahbgkmvtm.jpeg?q=70,MSI GF63 Thin Core i7 9th Gen,66990,['MSI'],Windows, Gaming,intel core i7 processor (9th gen) 8 gb ddr4 ram 64 bit window 10 oper system game msi
725,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/c/y/inspiron-3511-thin-and-light-laptop-dell-original-imagjh6h55w6r98g.jpeg?q=70,DELL Inspiron Core i5 11th Gen,55190,['DELL'],Windows, Business/Professional,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession dell
727,https://rukminim1.flixcart.com/image/312/312/kjvrdzk0/computer/e/p/v/vaio-original-imafzcs5y9dmghmq.jpeg?q=70,Vaio SE Series Core i5 8th Gen,62890,['Sony'],Windows, Business/Professional,intel core i5 processor (8th gen) 8 gb ddr4 ram 64 bit window 10 oper system business/profession soni
728,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/o/k/extensa-notebook-acer-original-imagjykx7ghxmaw5.jpeg?q=70,acer Extensa Pentium Quad Core,24800,['acer'],Windows, Budget Friendly,intel pentium quad core processor 4 gb ddr4 ram 64 bit window 11 oper system budget friendli acer
730,https://rukminim1.flixcart.com/image/312/312/klzhq4w0/computer/s/k/x/na-thin-and-light-laptop-msi-original-imagyzpcazfbmhjp.jpeg?q=70,MSI Modern 14 Core i7 11th Gen,80590,['MSI'],Windows, Business/Professional,intel core i7 processor (11th gen) 8 gb ddr4 ram 64 bit window 10 oper system business/profession msi
731,https://rukminim1.flixcart.com/image/312/312/l111lzk0/computer/x/n/s/15-eh2024au-thin-and-light-laptop-hp-original-imagcztggrjh7zb2.jpeg?q=70,HP Pavilion Ryzen 5 Hexa Core 5625U,63490,['HP'],Windows, Multimedia/Entertainment,amd ryzen 5 hexa core processor 16 gb ddr4 ram 64 bit window 11 oper system multimedia/entertain hp
732,https://rukminim1.flixcart.com/image/312/312/kqgyhe80/computer/d/l/f/g15-5510-notebook-dell-original-imag4gy96ahhtmvz.jpeg?q=70,DELL G15 Core i5 10th Gen,73990,['DELL'],Windows, Gaming,intel core i5 processor (10th gen) 16 gb ddr4 ram 64 bit window 10 oper system game dell
733,https://rukminim1.flixcart.com/image/312/312/ks4yz680/computer/q/5/z/x409fa-ek617t-thin-and-light-laptop-asus-original-imag5rwhrgjtgkyq.jpeg?q=70,ASUS Core i5 10th Gen,44990,['ASUS'],Windows, Budget Friendly,intel core i5 processor (10th gen) 8 gb ddr4 ram window 11 oper system budget friendli asu
734,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/p/m/9/14a-ca0506tu-thin-and-light-laptop-hp-original-imagbmtfbpbkvyqz.jpeg?q=70,HP Chromebook x360 Intel Celeron Dual Core,25990,['HP'],ChromeOS, Student/Education,intel celeron dual core processor 4 gb lpddr4 ram 64 bit chrome oper system student/educ hp
735,https://rukminim1.flixcart.com/image/312/312/kirr24w0/computer/f/q/k/dell-na-laptop-original-imafyhm5burt5ufe.jpeg?q=70,DELL Inspiron 3501 Core i3 10th Gen,39690,['DELL'],Windows, Budget Friendly,intel core i3 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system budget friendli dell
737,https://rukminim1.flixcart.com/image/312/312/l26hdow0/computer/d/r/a/g15-5521-se-gaming-laptop-dell-original-imagdktezaswjvsk.jpeg?q=70,DELL G15 Core i7 12th Gen,149990,['DELL'],Windows, Gaming,intel core i7 processor (12th gen) 16 gb ddr5 ram 64 bit window 11 oper system game dell
738,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70,Lenovo V15 G2 Core i3 11th Gen,37500,['Lenovo'],Windows, Budget Friendly,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system budget friendli lenovo
740,https://rukminim1.flixcart.com/image/312/312/kz4gh3k0/computer/n/e/x/fx506lh-hn258ws-gaming-laptop-asus-original-imagb7hfzhmv6v9y.jpeg?q=70,ASUS TUF Gaming F15 Core i5 10th Gen,64990,['ASUS'],Windows, Gaming,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system game asu
741,https://rukminim1.flixcart.com/image/312/312/kzogn0w0/computer/j/u/m/14a-ca0504tu-thin-and-light-laptop-hp-original-imagbmt6dsjhwwhz.jpeg?q=70,HP Chromebook x360 Intel Celeron Quad Core,27990,['HP'],ChromeOS, Budget Friendly,intel celeron quad core processor 4 gb lpddr4 ram 64 bit chrome oper system budget friendli hp
743,https://rukminim1.flixcart.com/image/312/312/l51d30w0/computer/s/g/x/a515-57g-gaming-laptop-acer-original-imagft36qhxsm89g.jpeg?q=70,acer Aspire 5 Gaming Core i5 12th Gen,65200,['acer'],Windows, Gaming,intel core i5 processor (12th gen) 16 gb ddr4 ram 64 bit window 11 oper system game acer
744,https://rukminim1.flixcart.com/image/312/312/ke0a7ww0/computer/9/u/k/hp-250-g7-business-laptop-original-imafuskbuzwyx4mg.jpeg?q=70,HP Core i3 10th Gen,39643,['HP'],Windows, Budget Friendly,intel core i3 processor (10th gen) 4 gb ddr4 ram window 10 oper system budget friendli hp
745,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/b/f/k/inbook-x1-neo-thin-and-light-laptop-infinix-original-imagg49hqgt2ggzc.jpeg?q=70,Infinix INBook X1 Neo Series Celeron Quad Core,20990,['Infinix'],Windows, Student/Education,intel celeron quad core processor 4 gb lpddr4x ram 64 bit window 11 oper system student/educ infinix
747,https://rukminim1.flixcart.com/image/312/312/kvvad8w0/computer/h/m/m/-original-imag8z6sn8ujzqaa.jpeg?q=70,ASUS EeeBook 12 Celeron Dual Core 4th Gen,20990,['ASUS'],Windows, Budget Friendly,intel celeron dual core processor (4th gen) 4 gb ddr4 ram 64 bit window 10 oper system budget friendli asu
748,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/c/p/c/14s-fy1005au-thin-and-light-laptop-hp-original-imagg4dgtu77mzye.jpeg?q=70,HP Core i3 11th Gen,43500,['HP'],Windows, Budget Friendly,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system budget friendli hp
749,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/h/g/l/inbook-x1-neo-thin-and-light-laptop-infinix-original-imagg49gbqxuhfha.jpeg?q=70,Infinix INBook X1 Neo Series Celeron Quad Core,20990,['Infinix'],Windows, Student/Education,intel celeron quad core processor 4 gb lpddr4x ram 64 bit window 11 oper system student/educ infinix
751,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/x/n/7/255-g8-r3-laptop-hp-original-imaggwpywbhnywt7.jpeg?q=70,HP Ryzen 3 Dual Core,36600,['HP'],Windows, Budget Friendly,amd ryzen 3 dual core processor 8 gb ddr4 ram window 11 oper system budget friendli hp
752,https://rukminim1.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70,HP 15s Ryzen 3 Quad Core 5300U,40499,['HP'],Windows, Multimedia/Entertainment,amd ryzen 3 quad core processor 8 gb ddr4 ram 64 bit window 10 oper system multimedia/entertain hp
753,https://rukminim1.flixcart.com/image/312/312/kv6zvrk0/computer/5/n/1/14-ec0033au-thin-and-light-laptop-hp-original-imag85htpbzcnsj5.jpeg?q=70,HP Pavilion Ryzen 5 Hexa Core 5500U,56900,['HP'],Windows, Multimedia/Entertainment,amd ryzen 5 hexa core processor 16 gb ddr4 ram 64 bit window 11 oper system multimedia/entertain hp
756,https://rukminim1.flixcart.com/image/312/312/j8j32q80/computer/p/u/g/acer-na-laptop-original-imaeygxsxvayw4dv.jpeg?q=70,acer Nitro 5 Spin Core i5 8th Gen,79258,['acer'],Windows, Gaming,intel core i5 processor (8th gen) 8 gb ddr4 ram 64 bit window 10 oper system game acer
757,https://rukminim1.flixcart.com/image/312/312/kpsnzww0/computer/h/r/l/dell-gaming-g5-5500-gaming-laptop-dell-original-imag3y4wycuk4tnn.jpeg?q=70,DELL GAMING G5 SERIES Core i5 10th Gen,69890,['DELL'],Windows, Gaming,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system game dell
